year,district,district_en,lat,lon,crop,yield_c_ha,tmean_mjja,precip_mjja,gdd5,heat30,dry_max,et0,p30_anom
2012,Шортандинский,Shortandy,51.7,70.99,spring_wheat,8.6,19.67,138.7,1678.8,25,17,554.8,-17.1
2012,Шортандинский,Shortandy,51.7,70.99,sunflower,4.2,19.67,138.7,1678.8,25,17,554.8,-17.1
2013,Атбасарский,Atbasar,51.81,68.36,barley,12.44,16.16,260.3,1365.6,1,10,468.3,82.0
2013,Атбасарский,Atbasar,51.81,68.36,flax,4.94,16.16,260.3,1365.6,1,10,468.3,82.0
2013,Атбасарский,Atbasar,51.81,68.36,oats,11.97,16.16,260.3,1365.6,1,10,468.3,82.0
2013,Атбасарский,Atbasar,51.81,68.36,rapeseed,6.84,16.16,260.3,1365.6,1,10,468.3,82.0
2013,Атбасарский,Atbasar,51.81,68.36,spring_wheat,11.78,16.16,260.3,1365.6,1,10,468.3,82.0
2013,Атбасарский,Atbasar,51.81,68.36,sunflower,5.22,16.16,260.3,1365.6,1,10,468.3,82.0
2013,Буландынский,Bulandy,52.63,70.42,barley,13.62,15.52,298.0,1215.4,0,18,426.3,46.5
2013,Буландынский,Bulandy,52.63,70.42,flax,5.41,15.52,298.0,1215.4,0,18,426.3,46.5
2013,Буландынский,Bulandy,52.63,70.42,oats,13.1,15.52,298.0,1215.4,0,18,426.3,46.5
2013,Буландынский,Bulandy,52.63,70.42,rapeseed,7.49,15.52,298.0,1215.4,0,18,426.3,46.5
2013,Буландынский,Bulandy,52.63,70.42,spring_wheat,12.9,15.52,298.0,1215.4,0,18,426.3,46.5
2013,Буландынский,Bulandy,52.63,70.42,sunflower,5.72,15.52,298.0,1215.4,0,18,426.3,46.5
2013,Бурабайский,Burabay,52.94,70.31,barley,13.76,15.33,328.9,1146.0,0,18,408.8,44.8
2013,Бурабайский,Burabay,52.94,70.31,flax,5.46,15.33,328.9,1146.0,0,18,408.8,44.8
2013,Бурабайский,Burabay,52.94,70.31,oats,13.23,15.33,328.9,1146.0,0,18,408.8,44.8
2013,Бурабайский,Burabay,52.94,70.31,rapeseed,7.56,15.33,328.9,1146.0,0,18,408.8,44.8
2013,Бурабайский,Burabay,52.94,70.31,spring_wheat,13.02,15.33,328.9,1146.0,0,18,408.8,44.8
2013,Бурабайский,Burabay,52.94,70.31,sunflower,5.78,15.33,328.9,1146.0,0,18,408.8,44.8
2013,Есильский,Esil,51.95,66.4,barley,12.18,17.68,184.3,1473.8,8,14,503.3,34.2
2013,Есильский,Esil,51.95,66.4,flax,4.84,17.68,184.3,1473.8,8,14,503.3,34.2
2013,Есильский,Esil,51.95,66.4,oats,11.72,17.68,184.3,1473.8,8,14,503.3,34.2
2013,Есильский,Esil,51.95,66.4,rapeseed,6.7,17.68,184.3,1473.8,8,14,503.3,34.2
2013,Есильский,Esil,51.95,66.4,spring_wheat,11.53,17.68,184.3,1473.8,8,14,503.3,34.2
2013,Есильский,Esil,51.95,66.4,sunflower,5.12,17.68,184.3,1473.8,8,14,503.3,34.2
2013,Жаксынский,Zhaksy,51.9,67.3,barley,12.05,16.35,228.0,1363.0,1,14,472.1,46.2
2013,Жаксынский,Zhaksy,51.9,67.3,flax,4.78,16.35,228.0,1363.0,1,14,472.1,46.2
2013,Жаксынский,Zhaksy,51.9,67.3,oats,11.59,16.35,228.0,1363.0,1,14,472.1,46.2
2013,Жаксынский,Zhaksy,51.9,67.3,rapeseed,6.62,16.35,228.0,1363.0,1,14,472.1,46.2
2013,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,11.41,16.35,228.0,1363.0,1,14,472.1,46.2
2013,Жаксынский,Zhaksy,51.9,67.3,sunflower,5.06,16.35,228.0,1363.0,1,14,472.1,46.2
2013,Зерендинский,Zerenda,53.05,69.15,barley,13.89,15.11,322.5,1240.4,0,13,423.2,45.9
2013,Зерендинский,Zerenda,53.05,69.15,flax,5.51,15.11,322.5,1240.4,0,13,423.2,45.9
2013,Зерендинский,Zerenda,53.05,69.15,oats,13.36,15.11,322.5,1240.4,0,13,423.2,45.9
2013,Зерендинский,Zerenda,53.05,69.15,rapeseed,7.63,15.11,322.5,1240.4,0,13,423.2,45.9
2013,Зерендинский,Zerenda,53.05,69.15,spring_wheat,13.14,15.11,322.5,1240.4,0,13,423.2,45.9
2013,Зерендинский,Zerenda,53.05,69.15,sunflower,5.83,15.11,322.5,1240.4,0,13,423.2,45.9
2013,Кокшетау,Kokshetau,53.29,69.39,barley,13.36,15.85,296.4,1302.7,1,18,434.6,39.3
2013,Кокшетау,Kokshetau,53.29,69.39,flax,5.3,15.85,296.4,1302.7,1,18,434.6,39.3
2013,Кокшетау,Kokshetau,53.29,69.39,oats,12.85,15.85,296.4,1302.7,1,18,434.6,39.3
2013,Кокшетау,Kokshetau,53.29,69.39,rapeseed,7.34,15.85,296.4,1302.7,1,18,434.6,39.3
2013,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,12.65,15.85,296.4,1302.7,1,18,434.6,39.3
2013,Кокшетау,Kokshetau,53.29,69.39,sunflower,5.61,15.85,296.4,1302.7,1,18,434.6,39.3
2013,Сандыктауский,Sandyktau,52.45,68.75,barley,13.49,15.04,306.1,1234.1,0,13,425.6,56.3
2013,Сандыктауский,Sandyktau,52.45,68.75,flax,5.36,15.04,306.1,1234.1,0,13,425.6,56.3
2013,Сандыктауский,Sandyktau,52.45,68.75,oats,12.98,15.04,306.1,1234.1,0,13,425.6,56.3
2013,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,7.42,15.04,306.1,1234.1,0,13,425.6,56.3
2013,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,12.77,15.04,306.1,1234.1,0,13,425.6,56.3
2013,Сандыктауский,Sandyktau,52.45,68.75,sunflower,5.67,15.04,306.1,1234.1,0,13,425.6,56.3
2013,Целиноградский,Tselinograd,51.18,71.03,barley,12.84,16.75,182.5,1366.2,1,12,475.7,30.4
2013,Целиноградский,Tselinograd,51.18,71.03,flax,5.1,16.75,182.5,1366.2,1,12,475.7,30.4
2013,Целиноградский,Tselinograd,51.18,71.03,oats,12.35,16.75,182.5,1366.2,1,12,475.7,30.4
2013,Целиноградский,Tselinograd,51.18,71.03,rapeseed,7.06,16.75,182.5,1366.2,1,12,475.7,30.4
2013,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,12.15,16.75,182.5,1366.2,1,12,475.7,30.4
2013,Целиноградский,Tselinograd,51.18,71.03,sunflower,5.39,16.75,182.5,1366.2,1,12,475.7,30.4
2013,Шортандинский,Shortandy,51.7,70.99,barley,13.1,16.3,221.6,1284.0,0,12,451.2,32.4
2013,Шортандинский,Shortandy,51.7,70.99,flax,5.2,16.3,221.6,1284.0,0,12,451.2,32.4
2013,Шортандинский,Shortandy,51.7,70.99,oats,12.6,16.3,221.6,1284.0,0,12,451.2,32.4
2013,Шортандинский,Shortandy,51.7,70.99,rapeseed,7.2,16.3,221.6,1284.0,0,12,451.2,32.4
2013,Шортандинский,Shortandy,51.7,70.99,spring_wheat,12.4,16.3,221.6,1284.0,0,12,451.2,32.4
2013,Шортандинский,Shortandy,51.7,70.99,sunflower,5.5,16.3,221.6,1284.0,0,12,451.2,32.4
2014,Атбасарский,Atbasar,51.81,68.36,barley,12.16,17.76,132.3,1489.0,17,32,511.6,-7.5
2014,Атбасарский,Atbasar,51.81,68.36,flax,5.22,17.76,132.3,1489.0,17,32,511.6,-7.5
2014,Атбасарский,Atbasar,51.81,68.36,oats,11.59,17.76,132.3,1489.0,17,32,511.6,-7.5
2014,Атбасарский,Atbasar,51.81,68.36,rapeseed,7.12,17.76,132.3,1489.0,17,32,511.6,-7.5
2014,Атбасарский,Atbasar,51.81,68.36,spring_wheat,11.4,17.76,132.3,1489.0,17,32,511.6,-7.5
2014,Атбасарский,Atbasar,51.81,68.36,sunflower,5.61,17.76,132.3,1489.0,17,32,511.6,-7.5
2014,Буландынский,Bulandy,52.63,70.42,barley,13.31,17.27,203.0,1316.5,13,13,458.9,-0.2
2014,Буландынский,Bulandy,52.63,70.42,flax,5.72,17.27,203.0,1316.5,13,13,458.9,-0.2
2014,Буландынский,Bulandy,52.63,70.42,oats,12.69,17.27,203.0,1316.5,13,13,458.9,-0.2
2014,Буландынский,Bulandy,52.63,70.42,rapeseed,7.8,17.27,203.0,1316.5,13,13,458.9,-0.2
2014,Буландынский,Bulandy,52.63,70.42,spring_wheat,12.48,17.27,203.0,1316.5,13,13,458.9,-0.2
2014,Буландынский,Bulandy,52.63,70.42,sunflower,6.14,17.27,203.0,1316.5,13,13,458.9,-0.2
2014,Бурабайский,Burabay,52.94,70.31,barley,13.44,16.73,249.9,1215.5,3,15,431.1,10.0
2014,Бурабайский,Burabay,52.94,70.31,flax,5.78,16.73,249.9,1215.5,3,15,431.1,10.0
2014,Бурабайский,Burabay,52.94,70.31,oats,12.81,16.73,249.9,1215.5,3,15,431.1,10.0
2014,Бурабайский,Burabay,52.94,70.31,rapeseed,7.88,16.73,249.9,1215.5,3,15,431.1,10.0
2014,Бурабайский,Burabay,52.94,70.31,spring_wheat,12.6,16.73,249.9,1215.5,3,15,431.1,10.0
2014,Бурабайский,Burabay,52.94,70.31,sunflower,6.2,16.73,249.9,1215.5,3,15,431.1,10.0
2014,Есильский,Esil,51.95,66.4,barley,11.9,19.02,120.3,1569.3,25,11,539.4,-12.4
2014,Есильский,Esil,51.95,66.4,flax,5.12,19.02,120.3,1569.3,25,11,539.4,-12.4
2014,Есильский,Esil,51.95,66.4,oats,11.35,19.02,120.3,1569.3,25,11,539.4,-12.4
2014,Есильский,Esil,51.95,66.4,rapeseed,6.98,19.02,120.3,1569.3,25,11,539.4,-12.4
2014,Есильский,Esil,51.95,66.4,spring_wheat,11.16,19.02,120.3,1569.3,25,11,539.4,-12.4
2014,Есильский,Esil,51.95,66.4,sunflower,5.49,19.02,120.3,1569.3,25,11,539.4,-12.4
2014,Жаксынский,Zhaksy,51.9,67.3,barley,11.78,17.87,146.3,1459.8,15,15,509.4,-6.2
2014,Жаксынский,Zhaksy,51.9,67.3,flax,5.06,17.87,146.3,1459.8,15,15,509.4,-6.2
2014,Жаксынский,Zhaksy,51.9,67.3,oats,11.22,17.87,146.3,1459.8,15,15,509.4,-6.2
2014,Жаксынский,Zhaksy,51.9,67.3,rapeseed,6.9,17.87,146.3,1459.8,15,15,509.4,-6.2
2014,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,11.04,17.87,146.3,1459.8,15,15,509.4,-6.2
2014,Жаксынский,Zhaksy,51.9,67.3,sunflower,5.43,17.87,146.3,1459.8,15,15,509.4,-6.2
2014,Зерендинский,Zerenda,53.05,69.15,barley,13.57,16.61,250.7,1277.2,7,10,434.9,13.4
2014,Зерендинский,Zerenda,53.05,69.15,flax,5.83,16.61,250.7,1277.2,7,10,434.9,13.4
2014,Зерендинский,Zerenda,53.05,69.15,oats,12.93,16.61,250.7,1277.2,7,10,434.9,13.4
2014,Зерендинский,Zerenda,53.05,69.15,rapeseed,7.95,16.61,250.7,1277.2,7,10,434.9,13.4
2014,Зерендинский,Zerenda,53.05,69.15,spring_wheat,12.72,16.61,250.7,1277.2,7,10,434.9,13.4
2014,Зерендинский,Zerenda,53.05,69.15,sunflower,6.25,16.61,250.7,1277.2,7,10,434.9,13.4
2014,Кокшетау,Kokshetau,53.29,69.39,barley,13.06,17.21,248.5,1328.2,10,15,442.9,16.8
2014,Кокшетау,Kokshetau,53.29,69.39,flax,5.61,17.21,248.5,1328.2,10,15,442.9,16.8
2014,Кокшетау,Kokshetau,53.29,69.39,oats,12.44,17.21,248.5,1328.2,10,15,442.9,16.8
2014,Кокшетау,Kokshetau,53.29,69.39,rapeseed,7.65,17.21,248.5,1328.2,10,15,442.9,16.8
2014,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,12.24,17.21,248.5,1328.2,10,15,442.9,16.8
2014,Кокшетау,Kokshetau,53.29,69.39,sunflower,6.02,17.21,248.5,1328.2,10,15,442.9,16.8
2014,Сандыктауский,Sandyktau,52.45,68.75,barley,13.18,16.67,184.7,1313.2,9,12,448.2,-5.7
2014,Сандыктауский,Sandyktau,52.45,68.75,flax,5.67,16.67,184.7,1313.2,9,12,448.2,-5.7
2014,Сандыктауский,Sandyktau,52.45,68.75,oats,12.57,16.67,184.7,1313.2,9,12,448.2,-5.7
2014,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,7.73,16.67,184.7,1313.2,9,12,448.2,-5.7
2014,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,12.36,16.67,184.7,1313.2,9,12,448.2,-5.7
2014,Сандыктауский,Sandyktau,52.45,68.75,sunflower,6.08,16.67,184.7,1313.2,9,12,448.2,-5.7
2014,Целиноградский,Tselinograd,51.18,71.03,barley,12.54,18.77,118.7,1523.2,22,16,531.4,-15.2
2014,Целиноградский,Tselinograd,51.18,71.03,flax,5.39,18.77,118.7,1523.2,22,16,531.4,-15.2
2014,Целиноградский,Tselinograd,51.18,71.03,oats,11.96,18.77,118.7,1523.2,22,16,531.4,-15.2
2014,Целиноградский,Tselinograd,51.18,71.03,rapeseed,7.35,18.77,118.7,1523.2,22,16,531.4,-15.2
2014,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,11.76,18.77,118.7,1523.2,22,16,531.4,-15.2
2014,Целиноградский,Tselinograd,51.18,71.03,sunflower,5.78,18.77,118.7,1523.2,22,16,531.4,-15.2
2014,Шортандинский,Shortandy,51.7,70.99,barley,12.8,18.39,137.0,1445.2,20,12,509.0,-18.1
2014,Шортандинский,Shortandy,51.7,70.99,flax,5.5,18.39,137.0,1445.2,20,12,509.0,-18.1
2014,Шортандинский,Shortandy,51.7,70.99,oats,12.2,18.39,137.0,1445.2,20,12,509.0,-18.1
2014,Шортандинский,Shortandy,51.7,70.99,rapeseed,7.5,18.39,137.0,1445.2,20,12,509.0,-18.1
2014,Шортандинский,Shortandy,51.7,70.99,spring_wheat,12.0,18.39,137.0,1445.2,20,12,509.0,-18.1
2014,Шортандинский,Shortandy,51.7,70.99,sunflower,5.9,18.39,137.0,1445.2,20,12,509.0,-18.1
2015,Атбасарский,Atbasar,51.81,68.36,barley,12.73,17.65,173.8,1480.4,12,14,526.3,21.5
2015,Атбасарский,Atbasar,51.81,68.36,flax,5.51,17.65,173.8,1480.4,12,14,526.3,21.5
2015,Атбасарский,Atbasar,51.81,68.36,oats,12.25,17.65,173.8,1480.4,12,14,526.3,21.5
2015,Атбасарский,Atbasar,51.81,68.36,rapeseed,7.6,17.65,173.8,1480.4,12,14,526.3,21.5
2015,Атбасарский,Atbasar,51.81,68.36,spring_wheat,11.97,17.65,173.8,1480.4,12,14,526.3,21.5
2015,Атбасарский,Atbasar,51.81,68.36,sunflower,5.98,17.65,173.8,1480.4,12,14,526.3,21.5
2015,Буландынский,Bulandy,52.63,70.42,barley,13.94,17.02,229.6,1343.6,5,15,473.1,12.9
2015,Буландынский,Bulandy,52.63,70.42,flax,6.03,17.02,229.6,1343.6,5,15,473.1,12.9
2015,Буландынский,Bulandy,52.63,70.42,oats,13.42,17.02,229.6,1343.6,5,15,473.1,12.9
2015,Буландынский,Bulandy,52.63,70.42,rapeseed,8.32,17.02,229.6,1343.6,5,15,473.1,12.9
2015,Буландынский,Bulandy,52.63,70.42,spring_wheat,13.1,17.02,229.6,1343.6,5,15,473.1,12.9
2015,Буландынский,Bulandy,52.63,70.42,sunflower,6.55,17.02,229.6,1343.6,5,15,473.1,12.9
2015,Бурабайский,Burabay,52.94,70.31,barley,14.07,16.83,268.8,1246.6,3,12,441.3,18.3
2015,Бурабайский,Burabay,52.94,70.31,flax,6.09,16.83,268.8,1246.6,3,12,441.3,18.3
2015,Бурабайский,Burabay,52.94,70.31,oats,13.55,16.83,268.8,1246.6,3,12,441.3,18.3
2015,Бурабайский,Burabay,52.94,70.31,rapeseed,8.4,16.83,268.8,1246.6,3,12,441.3,18.3
2015,Бурабайский,Burabay,52.94,70.31,spring_wheat,13.23,16.83,268.8,1246.6,3,12,441.3,18.3
2015,Бурабайский,Burabay,52.94,70.31,sunflower,6.62,16.83,268.8,1246.6,3,12,441.3,18.3
2015,Есильский,Esil,51.95,66.4,barley,12.46,18.67,139.2,1567.1,20,17,551.8,1.4
2015,Есильский,Esil,51.95,66.4,flax,5.39,18.67,139.2,1567.1,20,17,551.8,1.4
2015,Есильский,Esil,51.95,66.4,oats,12.0,18.67,139.2,1567.1,20,17,551.8,1.4
2015,Есильский,Esil,51.95,66.4,rapeseed,7.44,18.67,139.2,1567.1,20,17,551.8,1.4
2015,Есильский,Esil,51.95,66.4,spring_wheat,11.72,18.67,139.2,1567.1,20,17,551.8,1.4
2015,Есильский,Esil,51.95,66.4,sunflower,5.86,18.67,139.2,1567.1,20,17,551.8,1.4
2015,Жаксынский,Zhaksy,51.9,67.3,barley,12.33,17.72,164.6,1445.1,11,16,517.1,5.5
2015,Жаксынский,Zhaksy,51.9,67.3,flax,5.34,17.72,164.6,1445.1,11,16,517.1,5.5
2015,Жаксынский,Zhaksy,51.9,67.3,oats,11.87,17.72,164.6,1445.1,11,16,517.1,5.5
2015,Жаксынский,Zhaksy,51.9,67.3,rapeseed,7.36,17.72,164.6,1445.1,11,16,517.1,5.5
2015,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,11.59,17.72,164.6,1445.1,11,16,517.1,5.5
2015,Жаксынский,Zhaksy,51.9,67.3,sunflower,5.8,17.72,164.6,1445.1,11,16,517.1,5.5
2015,Зерендинский,Zerenda,53.05,69.15,barley,14.2,16.75,210.0,1339.8,3,16,460.4,-5.0
2015,Зерендинский,Zerenda,53.05,69.15,flax,6.15,16.75,210.0,1339.8,3,16,460.4,-5.0
2015,Зерендинский,Zerenda,53.05,69.15,oats,13.67,16.75,210.0,1339.8,3,16,460.4,-5.0
2015,Зерендинский,Zerenda,53.05,69.15,rapeseed,8.48,16.75,210.0,1339.8,3,16,460.4,-5.0
2015,Зерендинский,Zerenda,53.05,69.15,spring_wheat,13.36,16.75,210.0,1339.8,3,16,460.4,-5.0
2015,Зерендинский,Zerenda,53.05,69.15,sunflower,6.68,16.75,210.0,1339.8,3,16,460.4,-5.0
2015,Кокшетау,Kokshetau,53.29,69.39,barley,13.67,17.37,207.0,1395.9,5,12,469.7,-2.7
2015,Кокшетау,Kokshetau,53.29,69.39,flax,5.92,17.37,207.0,1395.9,5,12,469.7,-2.7
2015,Кокшетау,Kokshetau,53.29,69.39,oats,13.16,17.37,207.0,1395.9,5,12,469.7,-2.7
2015,Кокшетау,Kokshetau,53.29,69.39,rapeseed,8.16,17.37,207.0,1395.9,5,12,469.7,-2.7
2015,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,12.85,17.37,207.0,1395.9,5,12,469.7,-2.7
2015,Кокшетау,Kokshetau,53.29,69.39,sunflower,6.43,17.37,207.0,1395.9,5,12,469.7,-2.7
2015,Сандыктауский,Sandyktau,52.45,68.75,barley,13.8,16.77,199.3,1338.4,4,11,467.1,1.8
2015,Сандыктауский,Sandyktau,52.45,68.75,flax,5.97,16.77,199.3,1338.4,4,11,467.1,1.8
2015,Сандыктауский,Sandyktau,52.45,68.75,oats,13.29,16.77,199.3,1338.4,4,11,467.1,1.8
2015,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,8.24,16.77,199.3,1338.4,4,11,467.1,1.8
2015,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,12.98,16.77,199.3,1338.4,4,11,467.1,1.8
2015,Сандыктауский,Sandyktau,52.45,68.75,sunflower,6.49,16.77,199.3,1338.4,4,11,467.1,1.8
2015,Целиноградский,Tselinograd,51.18,71.03,barley,13.13,18.24,159.2,1492.3,11,18,522.1,13.7
2015,Целиноградский,Tselinograd,51.18,71.03,flax,5.68,18.24,159.2,1492.3,11,18,522.1,13.7
2015,Целиноградский,Tselinograd,51.18,71.03,oats,12.64,18.24,159.2,1492.3,11,18,522.1,13.7
2015,Целиноградский,Tselinograd,51.18,71.03,rapeseed,7.84,18.24,159.2,1492.3,11,18,522.1,13.7
2015,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,12.35,18.24,159.2,1492.3,11,18,522.1,13.7
2015,Целиноградский,Tselinograd,51.18,71.03,sunflower,6.17,18.24,159.2,1492.3,11,18,522.1,13.7
2015,Шортандинский,Shortandy,51.7,70.99,barley,13.4,17.74,202.0,1421.4,9,9,502.9,20.7
2015,Шортандинский,Shortandy,51.7,70.99,flax,5.8,17.74,202.0,1421.4,9,9,502.9,20.7
2015,Шортандинский,Shortandy,51.7,70.99,oats,12.9,17.74,202.0,1421.4,9,9,502.9,20.7
2015,Шортандинский,Shortandy,51.7,70.99,rapeseed,8.0,17.74,202.0,1421.4,9,9,502.9,20.7
2015,Шортандинский,Shortandy,51.7,70.99,spring_wheat,12.6,17.74,202.0,1421.4,9,9,502.9,20.7
2015,Шортандинский,Shortandy,51.7,70.99,sunflower,6.3,17.74,202.0,1421.4,9,9,502.9,20.7
2016,Атбасарский,Atbasar,51.81,68.36,barley,13.3,17.12,132.3,1481.9,3,15,480.8,-7.5
2016,Атбасарский,Atbasar,51.81,68.36,flax,5.7,17.12,132.3,1481.9,3,15,480.8,-7.5
2016,Атбасарский,Atbasar,51.81,68.36,oats,15.2,17.12,132.3,1481.9,3,15,480.8,-7.5
2016,Атбасарский,Atbasar,51.81,68.36,rapeseed,8.55,17.12,132.3,1481.9,3,15,480.8,-7.5
2016,Атбасарский,Atbasar,51.81,68.36,spring_wheat,12.54,17.12,132.3,1481.9,3,15,480.8,-7.5
2016,Атбасарский,Atbasar,51.81,68.36,sunflower,8.84,17.12,132.3,1481.9,3,15,480.8,-7.5
2016,Буландынский,Bulandy,52.63,70.42,barley,14.56,16.72,212.9,1347.7,0,15,421.9,4.7
2016,Буландынский,Bulandy,52.63,70.42,flax,6.24,16.72,212.9,1347.7,0,15,421.9,4.7
2016,Буландынский,Bulandy,52.63,70.42,oats,16.64,16.72,212.9,1347.7,0,15,421.9,4.7
2016,Буландынский,Bulandy,52.63,70.42,rapeseed,9.36,16.72,212.9,1347.7,0,15,421.9,4.7
2016,Буландынский,Bulandy,52.63,70.42,spring_wheat,13.73,16.72,212.9,1347.7,0,15,421.9,4.7
2016,Буландынский,Bulandy,52.63,70.42,sunflower,9.67,16.72,212.9,1347.7,0,15,421.9,4.7
2016,Бурабайский,Burabay,52.94,70.31,barley,14.7,16.58,243.1,1267.2,0,20,399.9,7.0
2016,Бурабайский,Burabay,52.94,70.31,flax,6.3,16.58,243.1,1267.2,0,20,399.9,7.0
2016,Бурабайский,Burabay,52.94,70.31,oats,16.8,16.58,243.1,1267.2,0,20,399.9,7.0
2016,Бурабайский,Burabay,52.94,70.31,rapeseed,9.45,16.58,243.1,1267.2,0,20,399.9,7.0
2016,Бурабайский,Burabay,52.94,70.31,spring_wheat,13.86,16.58,243.1,1267.2,0,20,399.9,7.0
2016,Бурабайский,Burabay,52.94,70.31,sunflower,9.77,16.58,243.1,1267.2,0,20,399.9,7.0
2016,Есильский,Esil,51.95,66.4,barley,13.02,17.72,114.7,1576.6,11,31,509.9,-16.5
2016,Есильский,Esil,51.95,66.4,flax,5.58,17.72,114.7,1576.6,11,31,509.9,-16.5
2016,Есильский,Esil,51.95,66.4,oats,14.88,17.72,114.7,1576.6,11,31,509.9,-16.5
2016,Есильский,Esil,51.95,66.4,rapeseed,8.37,17.72,114.7,1576.6,11,31,509.9,-16.5
2016,Есильский,Esil,51.95,66.4,spring_wheat,12.28,17.72,114.7,1576.6,11,31,509.9,-16.5
2016,Есильский,Esil,51.95,66.4,sunflower,8.65,17.72,114.7,1576.6,11,31,509.9,-16.5
2016,Жаксынский,Zhaksy,51.9,67.3,barley,12.88,16.88,130.7,1448.6,2,29,473.6,-16.2
2016,Жаксынский,Zhaksy,51.9,67.3,flax,5.52,16.88,130.7,1448.6,2,29,473.6,-16.2
2016,Жаксынский,Zhaksy,51.9,67.3,oats,14.72,16.88,130.7,1448.6,2,29,473.6,-16.2
2016,Жаксынский,Zhaksy,51.9,67.3,rapeseed,8.28,16.88,130.7,1448.6,2,29,473.6,-16.2
2016,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,12.14,16.88,130.7,1448.6,2,29,473.6,-16.2
2016,Жаксынский,Zhaksy,51.9,67.3,sunflower,8.56,16.88,130.7,1448.6,2,29,473.6,-16.2
2016,Зерендинский,Zerenda,53.05,69.15,barley,14.84,16.42,222.5,1363.7,0,11,418.7,0.7
2016,Зерендинский,Zerenda,53.05,69.15,flax,6.36,16.42,222.5,1363.7,0,11,418.7,0.7
2016,Зерендинский,Zerenda,53.05,69.15,oats,16.96,16.42,222.5,1363.7,0,11,418.7,0.7
2016,Зерендинский,Zerenda,53.05,69.15,rapeseed,9.54,16.42,222.5,1363.7,0,11,418.7,0.7
2016,Зерендинский,Zerenda,53.05,69.15,spring_wheat,13.99,16.42,222.5,1363.7,0,11,418.7,0.7
2016,Зерендинский,Zerenda,53.05,69.15,sunflower,9.86,16.42,222.5,1363.7,0,11,418.7,0.7
2016,Кокшетау,Kokshetau,53.29,69.39,barley,14.28,17.05,212.4,1428.0,0,11,429.8,-0.2
2016,Кокшетау,Kokshetau,53.29,69.39,flax,6.12,17.05,212.4,1428.0,0,11,429.8,-0.2
2016,Кокшетау,Kokshetau,53.29,69.39,oats,16.32,17.05,212.4,1428.0,0,11,429.8,-0.2
2016,Кокшетау,Kokshetau,53.29,69.39,rapeseed,9.18,17.05,212.4,1428.0,0,11,429.8,-0.2
2016,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,13.46,17.05,212.4,1428.0,0,11,429.8,-0.2
2016,Кокшетау,Kokshetau,53.29,69.39,sunflower,9.49,17.05,212.4,1428.0,0,11,429.8,-0.2
2016,Сандыктауский,Sandyktau,52.45,68.75,barley,14.42,16.38,188.2,1351.5,0,15,421.6,-3.9
2016,Сандыктауский,Sandyktau,52.45,68.75,flax,6.18,16.38,188.2,1351.5,0,15,421.6,-3.9
2016,Сандыктауский,Sandyktau,52.45,68.75,oats,16.48,16.38,188.2,1351.5,0,15,421.6,-3.9
2016,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,9.27,16.38,188.2,1351.5,0,15,421.6,-3.9
2016,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,13.6,16.38,188.2,1351.5,0,15,421.6,-3.9
2016,Сандыктауский,Sandyktau,52.45,68.75,sunflower,9.58,16.38,188.2,1351.5,0,15,421.6,-3.9
2016,Целиноградский,Tselinograd,51.18,71.03,barley,13.72,17.49,178.0,1450.9,3,18,472.6,27.1
2016,Целиноградский,Tselinograd,51.18,71.03,flax,5.88,17.49,178.0,1450.9,3,18,472.6,27.1
2016,Целиноградский,Tselinograd,51.18,71.03,oats,15.68,17.49,178.0,1450.9,3,18,472.6,27.1
2016,Целиноградский,Tselinograd,51.18,71.03,rapeseed,8.82,17.49,178.0,1450.9,3,18,472.6,27.1
2016,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,12.94,17.49,178.0,1450.9,3,18,472.6,27.1
2016,Целиноградский,Tselinograd,51.18,71.03,sunflower,9.11,17.49,178.0,1450.9,3,18,472.6,27.1
2016,Шортандинский,Shortandy,51.7,70.99,barley,14.0,17.16,181.4,1399.6,1,12,450.0,8.4
2016,Шортандинский,Shortandy,51.7,70.99,flax,6.0,17.16,181.4,1399.6,1,12,450.0,8.4
2016,Шортандинский,Shortandy,51.7,70.99,oats,16.0,17.16,181.4,1399.6,1,12,450.0,8.4
2016,Шортандинский,Shortandy,51.7,70.99,rapeseed,9.0,17.16,181.4,1399.6,1,12,450.0,8.4
2016,Шортандинский,Shortandy,51.7,70.99,spring_wheat,13.2,17.16,181.4,1399.6,1,12,450.0,8.4
